date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-04-13 00:00:00,15.2,6,25,,,,4.2,,,
2019-04-14 00:00:00,14.2,9,22,,,,10.7,,,
2019-04-15 00:00:00,12.3,,,,,,5.6,,,
2019-04-16 00:00:00,13.3,9,18,,,,13.4,,,
2019-04-17 00:00:00,14.5,6,24,,,,5.8,,,
2019-04-18 00:00:00,17.3,8,28,,,,6.3,,,
2019-04-19 00:00:00,15.8,10,27,,,,7.3,,,
2019-04-20 00:00:00,13.5,11,18,,,,11.1,,,
2019-04-21 00:00:00,14.7,7,23,,,,10.2,,,
2019-04-22 00:00:00,17,7,28,,,,9.2,,,
2019-04-23 00:00:00,19.9,9,31,,,,5.3,,,
2019-04-24 00:00:00,21,13,32,,,,5.2,,,
2019-04-25 00:00:00,17.5,11,28,,,,8.5,,,
2019-04-26 00:00:00,14.6,,,,,,7.4,,,
2019-04-27 00:00:00,13.8,11,20,,,,14.1,,,
2019-04-28 00:00:00,13.4,10,20,,,,13.6,,,
2019-04-29 00:00:00,13,10,17,,,,13.5,,,
2019-04-30 00:00:00,14.3,10,18,,,,15.3,,,
2019-05-01 00:00:00,14.6,6,24,,,,7.3,,,
2019-05-02 00:00:00,15.8,7,25,,,,6.1,,,
